token,match_index,position,context
RESULTS,42,496509,", o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var "
RESULTS,43,496571,"-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.c"
RESULTS,44,496611,"lts-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"
RESULTS,45,496740,"ype) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"")), e = '<tr>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">'.concat(t.PositionFinish "
RESULTS,46,496787,"how(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"")), e = '<tr>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">'.concat(t.PositionFinish || ""--"", '</td>\n                              "
RESULTS,47,496847,"w(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"")), e = '<tr>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">'.concat(t.PositionFinish || ""--"", '</td>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">')."
RESULTS,48,496885,"tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"")), e = '<tr>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">'.concat(t.PositionFinish || ""--"", '</td>\n                                    <td class=""data-table-padding-fit dt-type-numeric"">').concat(t.PositionStart || ""--"", '</td>"
RESULTS,49,503464,"fference || ""--"", t.Gap || ""--""), r })); d.DataTable({ destroy: !0, data: p, columns: f.find(""th"").map((function (t, e) { return { title: r(e).text(), class: r(e).attr(""class"") } })).get(), paging: !1, searching: !1, ordering: !1, info: !1, scrollCollapse: !0, scrollX: !0 }); var h = r(""#qualifying-results-table-container""), v = r(h.find(""tr"")[0]), y = r(v.children()[2]), m = r(v.children()[3]); y.attr(""class"", ""data-table-padding-fit data-table-align-left data-table-driver-width""), m.attr(""class"", ""data-table-padding-fit data-table-align-left""); var g = document.getElementsByClassName(""dt-scroll-head""); if (g && g.length > 0) for (var b = 0; b < g.length; b++) { var w = g[b].querySelector(""table""); w && w.setAttribute(""aria-hidden"", ""true"") } var E = document.getElementsByClassName(""dt-scroll-fo"
RESULTS,50,504121,"length; b++) { var w = g[b].querySelector(""table""); w && w.setAttribute(""aria-hidden"", ""true"") } var E = document.getElementsByClassName(""dt-scroll-foot""); if (E && E.length > 0) for (var S = E.length - 1; S > -1; S--)E[S].remove() } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r"
RESULTS,51,504143," g[b].querySelector(""table""); w && w.setAttribute(""aria-hidden"", ""true"") } var E = document.getElementsByClassName(""dt-scroll-foot""); if (E && E.length > 0) for (var S = E.length - 1; S > -1; S--)E[S].remove() } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitiv"
RESULTS,52,504292,"th > 0) for (var S = E.length - 1; S > -1; S--)E[S].remove() } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value"
RESULTS,53,504305,"var S = E.length - 1; S > -1; S--)E[S].remove() } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value."") } return "
RESULTS,54,504329,"> -1; S--)E[S].remove() } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value."") } return String(e) }(e); return """
RESULTS,55,504351,") } var L = (o = { ""Event Summary"": r(""#event-summary-btn""), ""Overall Results"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value."") } return String(e) }(e); return ""symbol"" == t(r) ? r : "
RESULTS,56,504426,"ts"": r(""#overall-results-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value."") } return String(e) }(e); return ""symbol"" == t(r) ? r : r + """" }(i)) in o ? Object.defineProperty(o, i, { value: c, enumerable: !0,"
RESULTS,57,504449,"s-btn""), ""Lap Chart"": r(""#lap-chart-btn""), ""Leader Lap Summary"": r(""#leader-lap-summary-btn""), ""Pit Stop Summary"": r(""#pit-stop-summary-btn""), Results: r(""#results-btn""), ""Section Results"": r(""#section-results-btn""), ""Top Section Times"": r(""#top-section-times-btn""), ""Combined Results"": r(""#combined-results-btn""), ""Box Score"": r(""#box-score-btn"") }, i = ""Lap Chart"", c = r(""#lap-chart-btn""), (i = function (e) { var r = function (e) { if (""object"" != t(e) || !e) return e; var r = e[Symbol.toPrimitive]; if (void 0 !== r) { var n = r.call(e, ""string""); if (""object"" != t(n)) return n; throw new TypeError(""@@toPrimitive must return a primitive value."") } return String(e) }(e); return ""symbol"" == t(r) ? r : r + """" }(i)) in o ? Object.defineProperty(o, i, { value: c, enumerable: !0, configurable: !0, writ"
RESULTS,58,507259,"ntElement.style.display = ""none""), c ? (t.classList.add(""accordion-collapsed""), t.style.height = """".concat(u, ""px"")) : t.style.height = """".concat(l, ""px}"") } }))) : r(""#reports-content"").attr(""style"", ""display: none;""), toggleOverlayForStats(!1) } else { a.empty(), a.append('<tr><td colspan=""10"">No results available</td></tr>'), r(""#summary-reports"").attr(""style"", ""display: none;""), r(""#detail-reports"").attr(""style"", ""display: none;""); var x = document.getElementsByClassName(""dt-scroll-head""); if (x && x.length > 0) for (var T = 0; T < x.length; T++) { var A = x[T].querySelector(""table""); A && A.removeAttribute(""aria-hidden"") } var k = document.getElementsByClassName(""dt-scroll-foot""); if (k && k.length > 0) for (var D = k.length - 1; D > -1; D--)k[D].remove() } }, error: function (t) { console.e"
